R_peak_fit,t_peak_fit,t_onset_fit,t_mean_fit,duration,shape,fitted_emission,prior,time,emission,integral,Type,comp,Channel_number,intensity1,Totalbio,Leaf3,d1_time
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,3.7065043157783584e-13,-5.6187462249476425,-1.0,-9.564263698311574,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,4.423354568345153e-11,0.2777423653805684,-0.5,-2.5289824406214354,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,5.278838486990257e-09,5.929572700017829,0.0,7.940124235932224,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,6.298436534281497e-07,7.124845785394987,0.5,0.3254765589130031,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,7.285399493022535e-05,10.887971920273229,1.0,8.110331078710265,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,26.609566127062347,25.653849209667698,1.5,29.049286468401952,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,50.1536986227831,42.805046199766004,2.0,48.05892067001865,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,52.42479228690941,56.430054483414,2.5,57.46180920919746,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,49.742668207658745,54.125510751700716,3.0,61.24270013920692,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
52.527279598737984,2.400000000162309,1.3443473622671225,4.693360812613797,3.3490134503466744,0.684786981734603,45.16475439594332,42.4800939555905,3.5,41.721173316159394,241.60591899183757,w,indole,54,6,3.44,0.89,10.5
